ID,Rating,Review Content,Date,Country
RNFGTKZI1TOG4,1,IT DOESNT WORK!!!,15/02/2021,United Kingdom
RNKS33JDCA5D,1,Broke after 3 seconds.,08/06/2024,United Kingdom 
RNLJZ3WVWGXFK,1,"Expected a lot more fom this mower, the grass box had to be assembled no problem but the locking lugs didntt line up very well but ok grass box felt cheap and flimsey when assembed fist time used cut a bit of the lawn the wheel come off had no way to fix on the stem just slid in and out with nothing to stop it falling of not impressed at all bought another mower differnent make always had flymo but this model wasnt up to my expectations.",26/08/2023,United Kingdom 
RNN5DXSTDL82Q,2,"NOT Reliable  ,, Error 2  keeps appearing , other results when it does decide to work are not reassuring as they vary so greatly 180/130  ;;  180/140 !!  for instance , when other consecutive time frames  ""normal""  readings are in normal range.  so  not reassuring  AvoidIf I hadn't known better would have panicked at these readings.",28/09/2024,United Kingdom
RNNJRY24SQHQT,1,I bought this in August and now it’s stopped working properly. The battery now lasts about a minute.,27/12/2023,United Kingdom 
RNODAAGMM7P3J,3,"These wipes are very wet. So wet in fact that the poor packaging for transit result in the items leaking through two cardboard boxes and needed putting in a bag by Royal Mail.The box containing the wipes was just placed inside another cardboard ‘outer’ box (with other items) without any additional packing.Hopefully the wipes won’t dry out before I use them. Can’t return because box was no good.So product OK, but in this case the packaging was very poor.",12/06/2023,United Kingdom
RNPA4F3KG5INV,2,The lawn mower is very good and a pleasure to use. Unfortunately my lawn mower arrived with no blade. Amazon offered to replace the lawn mower but refund could take up to fourteen days. As I needed the lawn mower I purchased a blade from Amazon as Amazon would not replace the blade or refund the price to buy from them.,05/09/2023,United Kingdom 
RNPYT1NX7VX7G,1,"absolute rubbish , cloth on top is all coming off and it dont even stick to table slides every where when you move the mouse not even had it a month , terrible product dont know where the five stars come from .",19/01/2025,United Kingdom
RNQNTMED7WUX6,1,"Wanted a cost effective alternative to Tom Ford Tobacco Vanille, this isn’t it unfortunately.The fragrance starts with a huge hit of alcohol as many cheap fragrances do, after his you get a nice shot of vanilla with a tobacco base but the vanilla quickly disappears to leave a strong, and in my opinion, not pleasant tobacco odour.This reminds me of a pipe tobacco pouch and not a sophisticated tobacco scent, but given this is a tenth of the price of TF TV perhaps that’s not surprising.Not recommended. Save up and buy Tom Ford TV instead.",03/01/2021,United Kingdom 
RNRGXK6EP06FP,3,Not bad for the price,22/08/2024,United Kingdom
RNZU6PFT8ENT2,1,"This is rubbish. Switched it on to first setting. Worked for approx 3 sec & went off. Turned it up to highercsetting & the smell is overpowering. Would return if hadn't binned packaging. Waste of £10. Not seller problem, sirwicks problem.",10/09/2024,United Kingdom 
RO242IEKNJ1JR,3,"Looks great and watch face is really nice. Buttons to set day and date feel very cheap as does the strap and not as heavy as I’d expect from a quality watch, so I’m not convinced it’s genuine. Will have to compare to one in a shop before deciding to keep it or not. If it’s genuine then is worth more stars but until I know, it’s only worth twoUPDATE. Compared to one in the shop and that had cheap feeling buttons and strap too. So in summary, it looks nice but doesn’t feel like a Quality watch",24/10/2024,United Kingdom 
RO3D9KMZGOCKF,1,Failed to work correctly.  GP got concerned about consistent high readings. After GP did a review my medication had to be changed. The false reading put me at risk.,29/03/2025,United Kingdom
RO4IFV23C93UV,2,"This is excellent went it works, but unfortunately it stopped working after 5 months, I changed the batteries and it still didn’t work.",29/06/2022,United Kingdom 
RO52CKP5EAZ87,1,"This machine is a waste of money. All I get is my arm squeezed ridiculously tight, then an error. Do not buy!",13/03/2025,United Kingdom
RO69C6XMOFV4S,1,The pick up for grass is bad design as its to low ? it’s to hard to push as it digs into grass,18/04/2024,United Kingdom 
ROD8YK7ZKANTH,1,Volume was okay but couldn’t use because a part was missing. I advised the seller but nothing happened.,01/04/2021,United Kingdom
ROFTHBDWA8C6T,2,Not happy,26/05/2024,United Kingdom
ROKGQV42AMU4M,3,Ok,15/07/2024,United Kingdom
ROPQOXDQDEDKC,2,Well as you can see on the picture above it is not a super fast charger it takes 5h and I am returning this tomorrow I would highly recommend not to get this item unless you want to waist your money.,29/11/2024,United Kingdom 
ROSUJI1PRFL7J,3,like the fact that it is cheap but it doesn't last long,11/10/2024,United Kingdom
ROW6EH8BE0XK9,3,"For the price, it's alright, which was £40 when bought. The seat is not very cushioned; you will feel the hard wood in the middle of the seat after some time, which gets uncomfortable due to its unevenness. The actual major issue I had with this chair is its rocking ability. In the first few days, it was good until it got very wobbly and always leaned to the left, needing to be moved all the way to the right to make it even again and remove the free lock. It also makes a lot of squeaking noises even when moving around the chair or leaning on one side a tiny bit, which gets very annoying. I am not sure if this is due to me having a faulty one or what, since I've seen nobody mention this. But other than that, everything else like the installation was straightforward and simple. For the price of £40 on sale, it was an okay-ish deal, but there could be better alternatives out there for the same price when they are on sale or spending a bit more for way better comfort.",07/04/2024,United Kingdom
ROYRFP3XI23P6,1,I knew the item was a returns item but would have thought it was checked before sending it out,19/03/2024,United Kingdom 
RP04QC63CHA47,2,smells very nice. But the problem with this its not working properly. sometimes its fine. but sometimes...not working.,26/06/2018,United Kingdom 
RP06TLFJ5WUD3,2,"Your definitely going to need a soundbar/extra speakers with this as the sound is awful. Seriously lacking in any low end, it's like an old portable TV from the 80's.Aside from that: good price, great picture,  nice remote and user interface.So unless you have an external speaker setup or are prepared to spend the extra £70 on a soundbar(what I did) your probably best avoiding this TV, maybe spend a little more on something with better built in speakers.",21/10/2024,United Kingdom 
RP48840IRWYYK,3,"Use it to clean the car , driveway bricks, concrete, stone. Works pretty well for the price. Happy with it. But if you want something more powerful that can do the job a bit quicker, I suggest you look around for something else. This one can be a little slow but it gets there in the end.",01/07/2024,United Kingdom 
RP4CD6QGWBGIK,1,"All I wanted was decent sound quality. These speakers failed that test dramatically. The 10 year old Logitech speakers which I am replacing, because one has packed up ,were far better . My wife and I were shocked how poor these were . The type of  sound we used to get off cheap speakers years ago . Thought things had moved on since then !.",22/01/2021,United Kingdom
RP6CGON007BBP,1,"Used it once to cut a six foot by ten foot small front garden. The second time I went to use it a quarter way through one of the front wheels came off, and I haven't been able to successfully re-attach the wheel securly",22/05/2023,United Kingdom 
RP7C210ZS4OBY,1,I bought the watch a week ago so I open the box and what to see ...,10/07/2020,United Kingdom 
RPCCAX5RJPPG8,3,"The chair works. I would say get the version with the headrest and not avoid the grey colour. The grey does show stains pretty vividly. The reclining functionality does work but a bit creaky sometimes. The armrest tilting up is a genius idea though, not only for tucking in the chair but also sometimes you're leaning in a peculiar way and you can just tilt it out the way and it feels better.",06/10/2024,United Kingdom
RPCWGQ030DPSB,3,It's very thin particle board for the desk top. I doubt it'll last more than a few years. The frame seems sturdy and works well though,20/08/2023,United States
RPJTUYHABNIL8,3,"My old Karcher power washer, which is over 25 years old, was a basic model but made of superior materials compared to this new one. The hose connecting to the lance is made of hard plastic that tends to stay coiled, and both ends that plug into the machine and lance are also plastic, which makes me doubt its durability.Initially, the lance trigger was sticky, but it seems to be improving over time; however, it's also made of hard plastic. don't think it will stand up to much abuse, The hose length between the washer and lance is 5 meters, but it frequently tangles with the power lead and water hose as you have to walk around the car (because of the coiling of the hose) this making it cumbersome to use. The pulling handle feels very flimsy; when I tried to drag the washer around the car along with the water hose and electric cable connected, that's why you have to lift it around the car.After washing one car, the power washer also got very hot when I started to wash the second car.I will keep this as it has a five-year warranty and buy a new longer rubber hose with brass ends that are on Amazon.",16/01/2025,United Kingdom 
RPO89IUYA7F6T,3,Too large. Too bassy. The blue light is bothersome. The cables are thick and in the way. I returned these speakers.,03/11/2024,United States
RPOHUC2MHFUW5,3,"This chair was perfect for what I needed it for at the time - my budget was limited and my previous chair was broken. For context, I'm not a serial chair-breaker, I am around 5'11"" and 90kg, and I'm usually sat on it around 4-7 hours a day.Assembly was easy and quite fun, I had no issues and the tools it came with worked fine. My initial thoughts were that the arm-rests' material was quite sharp; I typically sit in a t-shirt, so my elbows or forearms are directly against the rests, and the depth of the gripped material took some getting used to.I bought this chair about a year ago (January 2024, it is now January 2025) and the chair is noticably listing to the right side. I sit on it relatively straight, but over a year's use it has tilted further and further, to the point where it has a noticable 20 degree slope when empty. This is exacerbated when reclined, as it tilts towards the right. This is fine for me, who has spent a year getting used to it, but anybody else using my chair immediately gets thrown off-balance and complains.As it is holding its structure, but at a 20 degree angle, I determined that it was the internal metal structure that has warped over time. Now, I am by no means skinny, but I definitely did not think of myself as dense enough to bend an apparently indestructible and sturdy chair, so this review comes as a result of a slightly bruised ego.This chair will do you fine if you only have exactly as much money as it costs to buy it, but I am sure that if you shop around or buy a nicer one it will last longer than mine has. The sharp arm-rest issue may also not be a big deal for those in jumpers, hoodies, or with hairy arms; I will leave that up to you to decide.TL;DR: Chair started sharp and ended wonky",20/01/2025,United Kingdom
RPV8BAWWPCR75,3,"All was fine when I used this for the first time, but the handle really needs to be revised . Luckily I read previous reviews re dodgy handle so I used the othe of extendable handle. The handle fell off the first time I picked it up so kept it off for the duration. Not sure why it's there it's pretty useless. Please revise. I would have otherwise given 5 stars ☹️",05/02/2023,United Kingdom 
RPWDOG0IB5ZVK,2,"Item is absolute rubbish, cannot smell fragrance longer than 5 seconds. Worst fragrance unit I have ever purchased. Waste of money!!!",23/02/2022,United Kingdom 
RQ0QM6C04O0AR,2,I bought two of these and after 8 months of use they have both split (within a week of each other!) and leaked their insides out. The foam part deformed very quickly and I'm not sure gave much support.,11/05/2024,United Kingdom
RQ0ZQ6RRTMT6F,1,"I cannot recommend this item under any circumstances. After waiting (quite a while) for the item to arrive, I plug in the batteries in turn. Thinking it strange that the charger is flashing red, not green, at this point I don't realise what this means. So, I charge the batteries. Then, after a few days I use the lawnmower. It works, but it is SO under-strength that it's laughable... like a child's toy. It mows for around 6 feet before conking out, and continues to fail (on short grass) every additional foot or so. I use the other (supposedly fully charged battery). It conks out in exactly the same way again.Anyway, either (1) the lawnmower is the worst piece of electrical equipment I've bought in 40 years - a child's toy lawnmower has more power. Or (2) the batteries are BOTH defective. Either way, that's pretty rubbish for equipment that cost over £200 to buy. My £80 Roche lawnmower is infinitely more powerful (and that's not great).On the plus side, it's not too heavy for me, and was easy to assemble. But neither attribute means diddly squat when the lawnmower itself doesn't work. Rubbish. Stay away.",10/10/2021,United Kingdom 
RQ3V34TVLOTPU,3,"Tough, easy to clean, easy to get pet hair out, with some good back support, though it does not seem as sturdy as it could be; A few months in it began to sink and creaks a lot when you move on it, though my wife got the white version and it does seem fine for her. I also find the fabric to be scratchy on the elbows and requires a hoodie or throw over the arms.Initially got this chair when I started working from home, to be a practical office chair to help my posture. Although I got use out of it and is tolerable for now, I can't help but feel I could've gotten something just that bit tougher if I splashed out a little more.",13/01/2025,United Kingdom
RQ790A6X7RD2X,3,Product is good apart from there are no circle holes for cables to run through like in the photos.,03/11/2024,United Kingdom
RQ7H8AZZ1H1FX,3,"Well for desktop speakers these are okay. They will do the job up to three quarters volume, however I did find quite a bit of distortion above this.I did also find the power from my laptop would cut off any higher than half if playing a very bass heavy track, this may just be my laptop though!",19/02/2021,United Kingdom
RQ8HT0OQCPLLG,2,Bought this as I need to keep an eye on my blood pressure daily . It isn't always accurate  and stops working regularly  with an error sign showing. Sometimes it blows up and doesn't stop so you have to rip the cuff off your arm as it pinchs your skin.,11/02/2024,United Kingdom
RQ8QXHCTFJROZ,1,"Item arrived fast , problem was there was no sound whatsoever on the tv.Did all the troubleshooting advice to no avail, tried to contact the manufacturers helpline and email with no luck, ended up returning it to Amazon for refund which could take up to 7 days .",11/03/2025,United Kingdom 
RQ93VA4R3U8B,3,It worked well except the charging port is kinds faulty so I usually use battery for it,17/10/2024,United Kingdom
RQA9CG5LGWJSE,2,"The worst smelling cologne on the market. Do not buy it, you can’t return it",07/03/2023,United States 
RQBPMYSDIE7VI,2,"Haven't had a chance to see the product yet - but this is more on the installation ""provided"" Do not opt for the Amazon provided installation service. This service is extremely unreliable and they do not communicate properly or actually arrive for the appointment, Amazon confirms the rescheduled appointment but it seems no one actually takes knowledge of this, not even Amazon, you will need to get your own handyman in in the end anyway so don't waste your time with this!",28/12/2024,United Arab Emirates
RQDGLHCDW72HQ,3,"This works perfectly and is very handy to have. Pros are that it's very easy to set up, the display is clear and easily read, it reads your BP quicky and stores the last 30 readings. It's also fairly accurate with the readings and the price seems reasonable too.Cons are that it's very severe on batteries however it does come with a usb cable that can be used with a plug but its very short.Overall it works perfectly as a blood pressure machine but loses 2 stars because of the battery issue and the short usb cable.",17/06/2024,United Kingdom
RQDX8G0WV9P09,1,"If you own a ryobi one device you may be taken in by the price of this pole trimmer, as I was. I used it once and even from the moment I assembled it I know it wasn't good. The balance of the device is way off, it's very heavy on the short pole with way to much weight at the cutting end and too light at the back. The handle sits too dar back making it incredibly awkward to use. Would be worse with the extension.The cutting quality is poor, I've owned battery and corded trimmers before and this is the worst cut I've seen. Tears more than cuts.The only positive I could give it that there can't be a cheaper cordless brand name pole trimmer available but it really isn't worth the money.",13/05/2023,United Kingdom 
RQFEUEX33LZ6I,1,Tommy hilfiger watch which I bought it from amazon stopped working after a month  very disappointing never expected product like this from amazon,12/01/2022,United Kingdom 
RQFFQXUCST8CR,1,Very poor construction. If you do assemble even a mow or two is enough to make it come undone.For me it's worked out at about £15 a mow.Consider it at best a disposable lawnmower in much the same way you would buy a disposable BBQ,01/08/2024,United Kingdom 
RQGKP59EU450O,3,"If I could give this product and seller negative stars I would.  I purchased desk to be able to sit or stand when necessary.  After putting the desk together, the up and down functionality was not working properly.  The up was down and the down was up.  If it went up or down it would get stuck you had to unplug the cord from the motor and perform a reset, every time.  I reached out to Amazon to potentially get a replacement w/o having to pay to ship the product back, because it does not work.  I was connected to the seller by Amazon and for almost a month now, they’ve had me send video, pictures, a picture of the mailing label, pictures of my email, refresh instructions, asking me to perform the same steps over and over again, a total nightmare.  I ultimately had to get Amazon involved again and reported the seller.  I DO NOT RECOMMEND.",04/03/2025,United States
RQKMT4I7FRUO5,2,It’s a great little drill for like minimal wood work purpose or as an electric screwdriver but It loses torque quite quickly.,11/05/2022,United Kingdom 
RQLRQFN38HF70,1,Bought this for my son for his birthday. Easy to put together but there’s a gap right down the centre which where the two bits of wood meet. Colour of the desk looks completely different in person.,26/11/2024,United Kingdom
RQMHTQDK2UUMQ,3,Too many false reading every time.on re try..?,22/12/2023,United Kingdom
RQRGFINCJQ8N2,1,This mower is very cheaply made and shoddy - bought as an upgrade and really wish I hadn't - safety start doesn't work the wheels fall off and the butterfly wing nuts holding the handle bars on also fall off. Have sent two forms in to Flymo customer service with all the details but have not heard anything back.... Really disappointing...,12/03/2022,United Kingdom 
RQS5SRLSLVDIZ,3,Does what it says,24/08/2022,United Kingdom
RQVMD398E0Q9R,1,Tools are small they are not big and sturdy to do real wood work like working on interior or exterior of a house,10/02/2021,United States 
RQVVMVJX9ZDJV,3,"Mistake on my part , these are not data transfer cables , but are ok for the house , won’t buy again as too long ( my mistake )",01/07/2024,United Kingdom 
RQW3BZ7VQNBGR,3,1 C type charger green led not working properly and the other C type was working.,15/09/2024,United Kingdom 
RQXRNMBSM1YPI,3,"I got this mouse mat, and while it initially seemed like a good buy, I'm a bit disappointed with its durability. After just a short period of use, the material has already started to worn out.The mat itself is a decent size and provides a smooth surface for my mouse, but the quality leaves much to be desired. It's functional, but I expected it to last longer.",03/07/2024,United Kingdom
RR1SW982VB3UH,3,"First off it was a doddle to build , secondly it was perfect size for my spare room , nice and neat.Problem came when sitting on for extended periods got back ache , i have since bought lumbar and seat cushions for it and make a big difference , all in all im happy now but in all fairness pay more for one if you sit in it a lot as not the comfiest , Im keeping it as looks neat mainly",07/04/2024,United Kingdom
RR22PPNGIRUZM,3,I was only able to obtain 5 channels no matter what I tried so had to return.The tv itself was a nice size for my bedroom and very light.,30/01/2025,United Kingdom 
RR6FJNOR5290F,3,These are ok for the money but do not last as long as another famous brand that costs more.,29/04/2021,United Kingdom
RR96VZNZRF0L2,2,"First off let me say at beginning of this review, I’m not a techie person I just want stuff to work out of the box.This didn’t, I was hoping that as I already had an Amazon echo it would sync with it and make registration quick and smooth, it didn’t and it wasn’t.The quality of the picture and sound was reasonable, but the sound and picture are not in sync. I’m not a fan of the app system I found it slow and a little clunky, no BBC1, BBC2 or ITV1.I’m pleased to say that I can now see the picture from my security camera on my tv and not just my computer , for this reason alone I will be keeping it.But as for everything else, I will continue to use the tv’s own tuner.To finish on a positive note, the remote worked well and felt nice in my hand.",18/09/2024,United Kingdom
RRI64Y0ASH1TA,3,I used Duracell ultra ultra batteries and 10 times maybe 12 maximumExactly same with different type of the batteries,18/12/2023,United Kingdom
RRISFFPIA8TFG,1,"Bought this as I found the Yankee diffuser too noisy.I should have read the fine print. This lefts out air/mist/smell, every few mins. Not consistently, which was what I was after.The refills are.really expensive.And if you want the room to actually smell, he intensity needs to be high which means the oil runs out quicker than 6weeks.Not worth the purchase in my opinion as the refills are too expensive and the smell isn't that nice.",14/02/2024,United Kingdom 
RRL3AIG6OHJMV,2,Bought it because it was reduced no way would i buy them at full price poor,17/02/2025,United Kingdom 
RRMI217FFMI4D,2,"The instructions are difficult to follow. I've been working on this desk assembly for three days and I'm almost done. I needed 14 YouTube videos to help. I'm now at the point where I am supposed to attach the control panel and apparently -- I need a drill! I don't own a drill. A power screwdriver will not work. I'm so frustrated, angry and sore. This might be the worst purchase I've ever made. I am this close to hauling the entire thing to the dump.",02/12/2024,United States
RRT57WTELFJV8,3,"i found thecuff difficalt to fit properly ,it would take several attemps before i got a reading",07/05/2023,United Kingdom
RS14QTY8CNH13,2,It's very small. Ok for small jobs but certainly not a heavy duty tool. It's not powerful enough and the battery runs out fast.,14/07/2023,United Kingdom 
RS76KNOSYCSZZ,3,Does the job but is constantly disconnecting so that can be frustrating,12/01/2025,United Kingdom
RS79NW8W3FKHC,3,"This is a lovely looking watch from Tommy, it has a really elegant look to it, but it has one major flaw, it's so damn hard to see what the actually time is! The hands don't have enough contrast to them to be able to see clearly what the actual time is, for example where the branding HIFILGER is, it looks like another hand at quarter past.I will keep it as it is a lovely looking watch, well built etc, however those hands are a major problem in knowing what the actual time is which is the whole point of a watch, I sometimes need to look at it 3 or 4 times to be sure of what time it actually is.",17/09/2021,United Kingdom 
RS7Q5XW6JJK0,1,Great desk but arrived with a hole in the side from Fedex and motor-side leg stopped responding on the 2nd day of use. Customer service replacement pending and will update review accordingly.,21/02/2025,United States
RS9I5OMW8FEC3,1,"All reviews said it was great I had read many reviews for cordless mowers and this definitely came out best. However, it was totally useless. It didn’t collect the grass in the fabric grass box it was left to be collected by hand. It leaned to one side due to weight of the battery and just did not cut at all .. I found it not fit for purpose snd received a full refund on return.",30/05/2024,United Kingdom 
RSADGP6HTWADG,2,Just been delivered Remote turns tv on and off but other functions don’t seem to work in particular cannot change the source Appreciate that occasionally New items may not work But it’s annoying that I cannot contact anyone to resolve the problem Even though it could be something that I am not doing correctly,23/12/2024,United Kingdom 
RSBG77ZGP7IMH,2,"Gave ludicrously inaccurate readings. Sent it back,",20/12/2023,United Kingdom
RSCSDQS118D2A,3,"I wanted a home blood pressure monitor and find this very easy to use.  However, a retired district nurse tells me that these machines need to be calibrated regularly, so the reading may not be totally accurate.",01/02/2022,United Kingdom
RSDC2NZGZW5PJ,2,"This TV was good while it lasted! However only three months in to using, I went out only to return expecting to watch my (this TV) but the display appeared as if it had loads of cracks init & would not work & only displayef the crack lines when on, yet the screen was smooth to touch & definitely didn't have crack lines of any kind on it. It was weird, no one else was or came in, the TV was as I left it in position & had not moved. Indeed I tried to arrange a return but kept being sent in circles via the Amazon automated chat & being told as I've had this TV for over 30days I could not return it. I subsequently tried to buy a another TV on Amazon & chose a model even had delivery scheduled yet after three so called (very poor) delivery attempts in which I was in for the day during each of none of the attempts left a calling or sorry we missed you card & I personally believe DPD (who was the courier & not as I'd expect Amazon) did not even try once to deliver my chosen replacement TV. I was then told as three attempts had been made that I'd get a refund of which I did. I will now avoid buying anything over £100 on Amazon owing to the poor service I received & my (this) TV breaking after only three months from buying & receiving.  This TV was really good when it was working & I was more than satisfied with it whikr it did function. I dunno if it was poor manufacturing processes or just a poorly built TV but in any case & from my experience I can only caution anyone who's considering buying this TV to look elsewhere & for a different model.",25/08/2024,United Kingdom 
RSEX1PQLA6SIT,1,No where near as powerful as expected. Big popular name/ Reputation - excuse to rip you off by charging you more for little.,11/02/2025,United Kingdom 
RSFQ7G04G3YK6,1,"Underpowered and sadly lacking for even a small lawn. To do my relatively small back garden I have to use both batteries and even then I can’t finish unless I’m very quick. I then I can’t do the front garden until one battery has recharged, but I’d need 2-3 batteries for the front… the lawnmower also cuts out quite easily if you have it set to 1-3 on the height setting.",17/07/2021,United Kingdom 
RSHS2O0UI8Q4R,3,Desk won’t move despite trying all the trouble shooting options. Just using it as a normal desk now.,20/07/2024,United States
RSHXUWGYYXJBV,3,"While I like the small footprint and ""ball"" shape on my desk, they are not recognized by Windows 11 and therefore do not work. I have power, but WIN 11 will not discover and troubleshooter app does not solve. Searched Internet and see others have has similar issues - nothing resolves. Further, too many cables are a real PIA. One cable for power (USB), one for audio signal and one between the two speakers. they all tangle together when trying to set up.",07/03/2025,United States
RSPMM1XZP0YFD,3,Wouldn’t rely on this for a true reading as it shows 10 lower than my old machine which is more accurate according to gp machine,19/07/2024,United Kingdom
RSXF54QTBPYRJ,1,"Measurements were well off, if in the UK save your money buy boots own brand one",12/04/2025,United Kingdom
RT18NDBRNLCP8,2,The telescoping legs are not as sturdy as I would like.  There is some compliance in the telescoping mechanism of the legs that causes the desk to easily tilt slightly toward and away from you even at sitting height. Just resting your arms on it is enough to see movement.,30/01/2025,United States
RT21PWTZN5J5A,1,"Update—I’ve updated my rating from 1 to 3 stars because the customer service team reached out to me after I posted my review and offered a partial refund. Additionally, the desk top was finally delivered.Original—Very disappointed—they seemed like a legit company, but I feel scammed.The company only shipped one half of the desk. When I never received the top half, I reached out and their customer service told me that they’d ensure that it was shipped immediately. But apparently that didn’t happen.After another 10 days without receiving the desk top, I contacted them again. They then told me that they never shipped the desk top and now it was sold out. Then they stopped responding to my questions.I decided to return the portion of the desk that I did received, but they made that process very difficult and expected me to pay for return shipping (it’s unclear if they were willing to reimburse me—I asked and got a very unhelpful response).Considering how expensive it would be to pay for return shipping on such a large and heavy item, it feels very risky to pay out of pocket and *hope* that FlexiSpot decides to behave professionally and reimburse me. They’ve given me no indication that they’re willing or capable of professionalism to this point.I would never order from this company again—I paid for a product that I can neither use nor easily return. Unhelpful customer service—no desk would be worth the hassle and frustration.",28/08/2024,United States
RT2GQBJWJV8HJ,1,"Its ridiculous! It last 2 minutes at the most. Don't fall for it, it sucks!",01/08/2024,United States 
RT54Y1Q8GOL6U,3,"Previous order was great, no issues and vey pleased with quality.This order however, the leds are so dim they are barely noticeable, apart from that ok",05/09/2024,United Kingdom 
RT63YJWSQUZY5,1,These item looked the part but Not strong enough for job it’s designed for snapped when pulling nails out both ends broken now useless,23/04/2022,United Kingdom 
RT7K3XMKKWN0R,1,This cable does not support fast charging as it states. It consistently takes over an hour to charge 25% of the battery.,25/11/2024,United Kingdom 
RTB9L4DNBYKK3,2,"This product does not do fast charging. I have extension cables with direct usb slots which is able to fast charge with other cables, but not This one. This cable will charge, but not as advertised.",18/01/2025,United Kingdom 
RTCZ4UPQ9OW31,2,"Unfortunately, within a couple of months it became unreliable and would sometimes fail to charge overnight. It’s now entirely stopped working and had to go in the bin.The green light is also a nuisance when charging at night in a bedroom and had to be covered with tape.Purchased replacement elsewhere.Given 2* since initially quality seemed okay and there is a chance this was just a dodgy unit.",29/10/2024,United Kingdom 
RTHEP8JE54W81,1,Poor product. Did not cut grass properly. Grass kept getting clogged causing the blade to stop. Sent product back,03/03/2024,United Kingdom 
RTN1XOZ93X53L,1,Cable does not fast charge my Samsung S10 phone properly. Solid well built cable but in order to get a fast charge I need to plug/ unplug it about 10 times and hope for the best.,20/11/2024,United Kingdom 
RTPZGPHQ0HN5K,1,Whoever said this drill was good are lying. No power hardly and couldn't even screw a screw into wood. Waste of money,23/10/2023,United Kingdom 
RTRPYQVP9CL7S,3,"Negative comment first. The tv only came wirh 2 screws to attach the tv to the wall bracket. 4 screws were required. The missing screws look to be large and without these the tv would be unstable on its wall mounting. So temporarily the tv is on its stand. Picture quality good, easy of set up good. Overall really pleased (minus the screws)",01/07/2024,United Kingdom 
RTX9AVHUD9AG1,3,Write up is the same as the as batteries,19/12/2020,United Kingdom
RTZ7W1OICC5K5,1,These are cheap because they are obviously a bad batch I bought 2 and both don't work they release 1 spray on turning on then nothing! I waited hours and tried everything suggested. Do not waste your money.,14/02/2025,United Kingdom 
RTZU2W6VOC4AY,3,"Unfortunately arrived damaged and box was leaking, delivery driver returned the item, other wise this product would have been great value for money",01/08/2020,United Kingdom
RU0O4D7NQXRHI,2,Nice looking bottle and presentation but the actual smell to me was “off”. I have other colognes with this scent to include the original TF. I wore this one twice to give it a chance and both times I could not wait to get it off of me. It  had a background smell of something like “cat urine”. Maybe on someone else they would not get that odor but for me it’s a no go. It was gross. Mason Alhambra’s vanilla scent is much better if you are looking for a cheaper clone of TF.,21/01/2024,United States 
RU1TFMMHE4VI5,1,"Connected to hose turned on water flowed but came out handle and back hose connection got my sons to reconnect still didn’t work properly very disappointed had to return it , had lots of stuff off Amazon never had this problem.  I’ll have to get someone to do the work.  Disappointed 72 year old",18/04/2024,United Kingdom 
RU2S82H3UTV8U,3,I'm 70 years old and fit for my age!  I use a Bosch cordless for hedges and can use if for four or five hours without a problem.  This seems much harder work to use to me.  The head with blades and motor is as heavy as any other cutter and they are five feet away  from you so it's very difficult to hold the weight.  And thats with one pole attached and not the extension.  Maybe I need more skill?  There's a strap to take some of the weight that you can put over your should but I didn't find this much help.  Glad I only need to use it in a few awkward places.,10/01/2023,United Kingdom 
RU754EPZBIXMA,3,Digital display not luminated,30/11/2024,United Kingdom
RU7D2O4GRELO3,3,Should have read the size too small for my big hands,23/11/2023,United Kingdom
RU7O070KJBRPZ,1,"Frame is ok and on mine the motor runs up and down fine, but the work top is just very cheap and weak. I don't dare lean on it even a little. There's also a really annoying seam in the middle where the two wood peices join and the mouse cursor just gets stuck. I've had to add a stronger screw and some washers to sort of raise it a little. I wouldn't recommend this desk at all, it's terrible.",04/01/2025,United Kingdom
RUAX5Q2L68DOX,1,"Brought this when we moved and did the garden up. Had new turf laid and had to leave it 3 - 4 weeks to bed in. Absolutely useless mower. Grass was long, but not ridiculously so. My old £60 Flymo has got through far worse! Constantly cutting out, even on highest cut setting. Grass slightly damp, but not wet. Very little in basket - just clogged up and spat all over lawn. We can't fold it down now it's up. Stuck with this expensive, rubbish now as we went past the return window by a week. Will teach us to buy things in readiness!",24/07/2023,United Kingdom 
RUBAPMM7TMW42,3,"Works very well , but doesn’t include bottle or hose for liquid detergent as in the pictures . The hose is far too short at 5 metres I’ve had to order another hose at 15 metres which I didn’t expect to do",02/04/2025,United Kingdom 
RULMGDCMXY484,2,It didn’t mow the lawn,06/07/2024,United Kingdom 
RULPA1JQLFIPP,2,"I've got 2 of these. Both are on the lowest settings, but I got 2 weeks out of a set of 3 AA batteries. These could end up costing a fortune to run. Works well, and smells nice.",19/08/2020,United Kingdom 
RUM1OPFNBWKC5,1,"The reason l`m doing this...  The Flymo Lawnmower is a complete disappointment to me, the hand grips have to be held quite tightly all the time l`m mowing, or the thing cuts out...never had this with any other mower l`ve had before, plus it is sooooo NOISY, my neighbour asked if it was an INDUSTRIAL one...now l try to mow the lawns when they are out. !!!!!  but it`s plastic, l`m really wondering how long this thing will last.  Time will tell l guess. !!!  The grass box lets a lot of grass fall to the ground on one side of it, l`m wondering what the point of that is. ????  So much inconvenience. !!!! Never again will l have another Flymo.  !!!!",28/05/2024,United Kingdom 
